plu_code,language_code,category,commodity,variety,size_label,scientific_name,display_name
3092,FR,Fruits,Pamplemousse,Oroblanco/Sweetie,,,Oroblanco/Sweetie Pamplemousse
3093,EN,Fruits,Grapes,Retailer Assigned,All Sizes,Vitis vinifera,Retailer Assigned Grapes
3093,ES,Fruits,Uvas,Asignado Por La Cadena,Todos los tamaños,Vitis vinifera,Asignado Por La Cadena Uvas
3093,FR,Fruits,Raisins,Code Assigné Aux Détaillants,,,Code Assigné Aux Détaillants Raisins
3094,EN,Fruits,Grapes,Retailer Assigned,All Sizes,Vitis vinifera,Retailer Assigned Grapes
3094,ES,Fruits,Uvas,Asignado Por La Cadena,Todos los tamaños,Vitis vinifera,Asignado Por La Cadena Uvas
3094,FR,Fruits,Raisins,Code Assigné Aux Détaillants,Toutes les tailles,,Code Assigné Aux Détaillants Raisins
3095,EN,Vegetables,Kale,Multicolor,All Sizes,Brassica oleracea,Multicolor Kale
3095,ES,Vegetables,Col Rizada,Multicolor,Todos los tamaños,Brassica oleracea,Multicolor Col Rizada
3095,FR,Vegetables,Chou Frisé,Multicolore,,,Multicolore Chou Frisé
3096,EN,Vegetables,Kohlrabi,Purple/Red/All Other Colors,All Sizes,Brassica oleracea,Purple/Red/All Other Colors Kohlrabi
3096,ES,Vegetables,Colirabano,Morado/Rojo/All Other Colors,Todos los tamaños,Brassica oleracea,Morado/Rojo/All Other Colors Colirabano
3096,FR,Vegetables,Chou-Rave,Mauve/Rouge/Autres Couleurs,,,Mauve/Rouge/Autres Couleurs Chou-Rave
3097,EN,Vegetables,Lettuce,"Romaine, Red",All Sizes,Lactuca sativa,"Romaine, Red Lettuce"
3097,ES,Vegetables,Lechuga,Romaine,Todos los tamaños,Lactuca sativa,Romaine Lechuga
3097,FR,Vegetables,Laitue,Romaine Rouge,,,Romaine Rouge Laitue
3098,EN,Vegetables,Lettuce,"Boston, Red",All Sizes,Lactuca sativa,"Boston, Red Lettuce"
3098,ES,Vegetables,Lechuga,"Boston, Rojo",Todos los tamaños,Lactuca sativa,"Boston, Rojo Lechuga"
3098,FR,Vegetables,Laitue,Boston,,,Boston Laitue
3099,EN,Vegetables,Lotus Root,,All Sizes,Nelumbo nucifera,Lotus Root
3099,ES,Vegetables,Germinado De Loto,,Todos los tamaños,Nelumbo nucifera,Germinado De Loto
3099,FR,Vegetables,Racine De Lotus,,,,Racine De Lotus
3100,EN,Fruits,Melon,Gold Honeydew,All Sizes,Cucumis melo,Gold Honeydew Melon
3100,ES,Fruits,Melón,Honeydew Amarilla,Todos los tamaños,Cucumis melo,Honeydew Amarilla Melón
3100,FR,Fruits,Melon Miel/Gold Honeydew,,,,Melon Miel/Gold Honeydew
3101,EN,Fruits,Melon,Piel De Sapo,All Sizes,Cucumis melo,Piel De Sapo Melon
3101,ES,Fruits,Melón,Piel De Sapo,Todos los tamaños,Cucumis melo,Piel De Sapo Melón
3101,FR,Fruits,Melon,Piel De Sapo,Toutes les tailles,,Piel De Sapo Melon
3102,EN,Vegetables,Mushrooms,Morel,All Sizes,Morchella angusticeps,Morel Mushrooms
3102,ES,Vegetables,Champiñones,Morel,Todos los tamaños,Morchella angusticeps,Morel Champiñones
3102,FR,Vegetables,Champignons,Morilles,,,Morilles Champignons
3103,EN,Vegetables,Mushrooms,Enoki,All Sizes,Flammulina velutipe,Enoki Mushrooms
3103,ES,Vegetables,Champiñones,Enoki,Todos los tamaños,Flammulina velutipe,Enoki Champiñones
3103,FR,Vegetables,Champignons,Enoki,,,Enoki Champignons
3104,EN,Fruits,Apples,Roho 3615,All Sizes,Malus domestica,Roho 3615 Apples
3104,ES,Fruits,Manzanas,Roho 3615,Todos los tamaños,Malus domestica,Roho 3615 Manzanas
3104,FR,Fruits,Pommes,Roho 3615 (nom De Marque Evelina®),Toutes les tailles,,Roho 3615 (nom De Marque Evelina®) Pommes
3105,EN,Nuts,Cashews,,All Sizes,Anacardium occidental,Cashews
3105,ES,Nuts,Nuez De La India,,Todos los tamaños,Anacardium occidental,Nuez De La India
3105,FR,Nuts,Noix De Cajou,,,,Noix De Cajou
3106,EN,Nuts,Macadamia,,All Sizes,Macadamia integrifolia,Macadamia
3106,ES,Nuts,Macadamia,,Todos los tamaños,Macadamia integrifolia,Macadamia
3106,FR,Nuts,Noix De Macadamia/Noix De Macadam,,,,Noix De Macadamia/Noix De Macadam
3107,EN,Fruits,Oranges,Navel,Medium,Citrus spp.,Navel Oranges
3107,ES,Fruits,Naranjas,Navel,Mediano,Citrus spp.,Navel Naranjas
3107,FR,Fruits,Oranges,Navel/Navelina,moyennes,,Navel/Navelina Oranges
3108,EN,Fruits,Oranges,Valencia,Medium,Citrus spp.,Valencia Oranges
3108,ES,Fruits,Naranjas,Valencia,Mediano,Citrus spp.,Valencia Naranjas
3108,FR,Fruits,Oranges,Valencia,moyennes,,Valencia Oranges
3109,EN,Fruits,Oranges,Seville (marmalade Type),All Sizes,Citrus spp.,Seville (marmalade Type) Oranges
3109,ES,Fruits,Naranjas,Seville (tipo Mermelada),Todos los tamaños,Citrus spp.,Seville (tipo Mermelada) Naranjas
3109,FR,Fruits,Oranges,"Séville (amères, Type Marmelade)",,,"Séville (amères, Type Marmelade) Oranges"
3110,EN,Fruits,Oranges,"Navel, Cara Cara (red)",All Sizes,Citrus spp.,"Navel, Cara Cara (red) Oranges"
3110,ES,Fruits,Naranjas,Navel,Todos los tamaños,Citrus spp.,Navel Naranjas
3110,FR,Fruits,Oranges,Navel Rouges (cara Cara),,,Navel Rouges (cara Cara) Oranges
3111,EN,Fruits,Papaya/Pawpaw,Red-Fleshed (solo Sunrise),All Sizes,Carica papaya,Red-Fleshed (solo Sunrise) Papaya/Pawpaw
3111,ES,Fruits,Papaya,Pulpa Roja (solo Sunrise),Todos los tamaños,Carica papaya,Pulpa Roja (solo Sunrise) Papaya
3111,FR,Fruits,Papaye,À Chair Rouge (solo Sunrise),,,À Chair Rouge (solo Sunrise) Papaye
3112,EN,Fruits,Papaya/Pawpaw,Meridol,All Sizes,Carica papaya,Meridol Papaya/Pawpaw
3112,ES,Fruits,Papaya,Meridol,Todos los tamaños,Carica papaya,Meridol Papaya
3112,FR,Fruits,Papaye,Méridol,,,Méridol Papaye
3113,EN,Fruits,Peaches,Flat White Flesh (saturn Type),All Sizes,Prunus persica,Flat White Flesh (saturn Type) Peaches
3113,ES,Fruits,Duraznos,Flat Blanco Flesh (saturn Type),Todos los tamaños,,Flat Blanco Flesh (saturn Type) Duraznos
3113,FR,Fruits,Pêches,Plates Blanches De Type Saturne,,,Plates Blanches De Type Saturne Pêches
3114,EN,Fruits,Mango,Green,Extra Large,Magnifera Indica,Green Mango
3114,ES,Fruits,Mangos,Verde,Extra Grande,Magnifera Indica,Verde Mangos
3114,FR,Fruits,Mangues,Vertes,très grosses,,Vertes Mangues
3115,EN,Fruits,Peaches,Flat Yellow Flesh,All Sizes,Prunus persica,Flat Yellow Flesh Peaches
3115,ES,Fruits,Duraznos,Flat Amarillo Flesh,Todos los tamaños,,Flat Amarillo Flesh Duraznos
3115,FR,Fruits,Pêches,Plates À Chair Jaune,,,Plates À Chair Jaune Pêches
3116,EN,Fruits,Peaches,Yellow Flesh (tree Ripened/Ready-To-Eat),Small,Prunus persica,Yellow Flesh (tree Ripened/Ready-To-Eat) Peaches
3116,ES,Fruits,Duraznos,Pulpa Amarilla,Pequeño,,Pulpa Amarilla Duraznos
3116,FR,Fruits,Pêches,À Chair Jaune Mûries Sur L'arbre Prêtes À Consommer,petites,,À Chair Jaune Mûries Sur L'arbre Prêtes À Consommer Pêches
3117,EN,Fruits,Peaches,Yellow Flesh (tree Ripened/Ready-To-Eat),Large,Prunus persica,Yellow Flesh (tree Ripened/Ready-To-Eat) Peaches
3117,ES,Fruits,Duraznos,Pulpa Amarilla (madurado En El Árbol/Listo Para Comer),Grande,,Pulpa Amarilla (madurado En El Árbol/Listo Para Comer) Duraznos
3117,FR,Fruits,Pêches,À Chair Jaune Mûries Sur L'arbre Prêtes À Consommer,grosses,,À Chair Jaune Mûries Sur L'arbre Prêtes À Consommer Pêches
3118,EN,Fruits,Pears,Starkrimson,All Sizes,Pyrus spp.,Starkrimson Pears
3118,ES,Fruits,Pera,Starkrimson,,Pyrus spp.,Starkrimson Pera
3118,FR,Fruits,Poires,Starkrimson,,,Starkrimson Poires
3119,EN,Vegetables,Peppers (capsicums),"Bell, Greenhouse - Green",Small,Capsicum spp.,"Bell, Greenhouse - Green Peppers (capsicums)"
3119,ES,Vegetables,Pimientos,"Campana, Invernadero",Pequeño,Capsicum spp.,"Campana, Invernadero Pimientos"
3119,FR,Vegetables,Poivrons,Doux De Serre Vert,petit,,Doux De Serre Vert Poivrons
3120,EN,Vegetables,Peppers (capsicums),"Bell, Greenhouse - Green",Large,Capsicum spp.,"Bell, Greenhouse - Green Peppers (capsicums)"
3120,ES,Vegetables,Pimientos,"Campana, Invernadero",Grande,Capsicum spp.,"Campana, Invernadero Pimientos"
3120,FR,Vegetables,Poivrons,Doux De Serre Vert,gros,,Doux De Serre Vert Poivrons
3121,EN,Vegetables,Peppers (capsicums),"Bell, Greenhouse - Orange",All Sizes,Capsicum spp.,"Bell, Greenhouse - Orange Peppers (capsicums)"
3121,ES,Vegetables,Pimientos,"Campana, Invernadero",Todos los tamaños,Capsicum spp.,"Campana, Invernadero Pimientos"
3121,FR,Vegetables,Poivrons,Doux De Serre Orange,Toutes les tailles,,Doux De Serre Orange Poivrons
3122,EN,Vegetables,Peppers (capsicums),"Bell, Greenhouse - White",All Sizes,Capsicum spp.,"Bell, Greenhouse - White Peppers (capsicums)"
3122,ES,Vegetables,Pimientos,"Campana, Invernadero",Todos los tamaños,Capsicum spp.,"Campana, Invernadero Pimientos"
3122,FR,Vegetables,Poivrons,Doux De Serre Blanc,Toutes les tailles,,Doux De Serre Blanc Poivrons
3123,EN,Vegetables,Peppers (capsicums),"Bell, Greenhouse - Brown",All Sizes,Capsicum spp.,"Bell, Greenhouse - Brown Peppers (capsicums)"
3123,ES,Vegetables,Pimientos,"Campana, Invernadero",Todos los tamaños,Capsicum spp.,"Campana, Invernadero Pimientos"
3123,FR,Vegetables,Poivrons,Doux De Serre Marron,,,Doux De Serre Marron Poivrons
3124,EN,Vegetables,Peppers (capsicums),"Bell, Greenhouse - Purple",All Sizes,Capsicum spp.,"Bell, Greenhouse - Purple Peppers (capsicums)"
3124,ES,Vegetables,Pimientos,"Campana, Invernadero",Todos los tamaños,Capsicum spp.,"Campana, Invernadero Pimientos"
3124,FR,Vegetables,Poivrons,Doux De Serre Mauve,Toutes les tailles,,Doux De Serre Mauve Poivrons
3125,EN,Vegetables,Peppers (capsicums),Habanero,All Sizes,Capsicum spp.,Habanero Peppers (capsicums)
3125,ES,Vegetables,Pimientos,Habanero,Todos los tamaños,Capsicum spp.,Habanero Pimientos
3125,FR,Vegetables,Piments,Habanero,,,Habanero Piments
3126,EN,Fruits,Plumcot (interspecific Plum),Retailer Assigned,All Sizes,Prunus armeniaca hybrid,Retailer Assigned Plumcot (interspecific Plum)
3126,ES,Fruits,Ciruela (chabacano),Asignado Por La Cadena,Todos los tamaños,Prunus armeniaca hybrid,Asignado Por La Cadena Ciruela (chabacano)
3126,FR,Fruits,Prucot (prune Interspécifique),Code Assigné Aux Détaillants,Toutes les tailles,,Code Assigné Aux Détaillants Prucot (prune Interspécifique)
3127,EN,Fruits,Pomegranate,,Medium,Punica granatum,Pomegranate
3127,ES,Fruits,Granada,,Mediano,Punica granatum,Granada
3127,FR,Fruits,Grenade,,moyenne,,Grenade
3128,EN,Vegetables,Potato,Purple,All Sizes,Solanum tuberosum,Purple Potato
3128,ES,Vegetables,Papa,Morado,Todos los tamaños,Solanum tuberosum,Morado Papa
3128,FR,Vegetables,Pomme De Terre,Mauve,,,Mauve Pomme De Terre
3129,EN,Fruits,Grapefruit,Pummelo - Red,All Sizes,C.grandis,Pummelo - Red Grapefruit
3129,ES,Fruits,Toronja,Pummelo,Todos los tamaños,C.gryis,Pummelo Toronja
3129,FR,Fruits,Pamplemousse,Pomélo Rouge,,,Pomélo Rouge Pamplemousse
3130,EN,Vegetables,Pumpkin,Jumbo,All Sizes,Cucurbita pepo,Jumbo Pumpkin
3130,ES,Vegetables,Calabaza,Jumbo,Todos los tamaños,Cucurbita pepo,Jumbo Calabaza
3130,FR,Vegetables,Citrouille,Géante,,,Géante Citrouille
3131,EN,Vegetables,Pumpkin,Decorative (painted),All Sizes,Cucurbita pepo,Decorative (painted) Pumpkin
3131,ES,Vegetables,Calabaza,Decorativo (pintado),Todos los tamaños,Cucurbita pepo,Decorativo (pintado) Calabaza
3131,FR,Vegetables,Citrouille,Décorative (peinte),,,Décorative (peinte) Citrouille
3132,EN,Vegetables,Pumpkin,White,All Sizes,Cucurbita pepo,White Pumpkin
3132,ES,Vegetables,Calabaza,Blanco,Todos los tamaños,Cucurbita pepo,Blanco Calabaza
3132,FR,Vegetables,Citrouille,Blanche,,,Blanche Citrouille
3133,EN,Vegetables,Pumpkin,White - Mini,All Sizes,Cucurbita pepo,White - Mini Pumpkin
3133,ES,Vegetables,Calabaza,Blanco,Todos los tamaños,Cucurbita pepo,Blanco Calabaza
3133,FR,Vegetables,Citrouille,Blanche,Toutes les tailles,,Blanche Citrouille
3134,EN,Vegetables,Pumpkin,Pie Pumpkin,All Sizes,Cucurbita pepo,Pie Pumpkin Pumpkin
3134,ES,Vegetables,Calabaza,Pastel De Calabaza,Todos los tamaños,Cucurbita pepo,Pastel De Calabaza Calabaza
3134,FR,Vegetables,Citrouille,Pour Tartes,Toutes les tailles,,Pour Tartes Citrouille
3135,EN,Vegetables,Gourd,Ornamental,All Sizes,Trichosarthes cucumerina,Ornamental Gourd
3135,ES,Vegetables,Calabaza,Decorativo,Todos los tamaños,Trichosarthes cucumerina,Decorativo Calabaza
3135,FR,Vegetables,Gourde,Décorative,Toutes les tailles,,Décorative Gourde
3136,EN,Fruits,Sapodillo/Nispero,,All Sizes,Manilkara zapote,Sapodillo/Nispero
3136,ES,Fruits,Sapodillo/Nispero,,Todos los tamaños,Manilkara zapote,Sapodillo/Nispero
3136,FR,Fruits,Sapotille,,,,Sapotille
3137,EN,Fruits,Sapote,White,All Sizes,Casimiroa edulis,White Sapote
3137,ES,Fruits,Sapote,Blanco,Todos los tamaños,Casimiroa edulis,Blanco Sapote
3137,FR,Fruits,Sapote,Blanche,Toutes les tailles,,Blanche Sapote
3138,EN,Fruits,Sapote,Black,All Sizes,Diospyros digyna,Black Sapote
3138,ES,Fruits,Sapote,Negro,Todos los tamaños,Diospyros digyna,Negro Sapote
3138,FR,Fruits,Sapote,Noire,,,Noire Sapote
3139,EN,Herbs,Savory,,All Sizes,Satureja spp.,Savory
3139,ES,Herbs,Ajedrea,Hisopillos,Todos los tamaños,Satureja spp.,Hisopillos Ajedrea
3139,FR,Herbs,Sarriette,,,,Sarriette
3140,EN,Vegetables,Squash,Cucuzza,All Sizes,C.pepo,Cucuzza Squash
3140,ES,Vegetables,Calabacita,Cucuzza,Todos los tamaños,C.pepo,Cucuzza Calabacita
3140,FR,Vegetables,Courge,Cucuzza,,,Cucuzza Courge
3141,EN,Vegetables,Squash,Opo,All Sizes,Langenaria siceraria,Opo Squash
3141,ES,Vegetables,Calabacita,Opo,Todos los tamaños,Langenaria siceraria,Opo Calabacita
3141,FR,Vegetables,Courge,D'opo,Toutes les tailles,,D'opo Courge
3142,EN,Vegetables,Squash,Carnival,All Sizes,C.pepo,Carnival Squash
3142,ES,Vegetables,Calabacita,Carnival,Todos los tamaños,C.pepo,Carnival Calabacita
3142,FR,Vegetables,Courge,Carnaval,,,Carnaval Courge
3143,EN,Vegetables,Squash,Acorn - Baby,All Sizes,C.pepo,Acorn - Baby Squash
3143,ES,Vegetables,Calabacita,Acorn,Todos los tamaños,C.pepo,Acorn Calabacita
3143,FR,Vegetables,Courge,Poivrée,Toutes les tailles,,Poivrée Courge
3144,EN,Fruits,Tangerines/Mandarins,Fall Glo,All Sizes,Citrus spp.,Fall Glo Tangerines/Mandarins
3144,ES,Fruits,Mandarina,Fall Glo,Todos los tamaños,Citrus spp.,Fall Glo Mandarina
3144,FR,Fruits,Tangerines,Fall Glo,,,Fall Glo Tangerines
3145,EN,Vegetables,Tomatoes,Plum/Italian/Saladette/Roma (yellow),All Sizes,Lycopersicon esculenta,Plum/Italian/Saladette/Roma (yellow) Tomatoes
3145,ES,Vegetables,Tomates,Plum/Italian/Saladette/Roma/Amarillo,Todos los tamaños,Lycopersicon esculenta,Plum/Italian/Saladette/Roma/Amarillo Tomates
3145,FR,Vegetables,Tomates,Oblongues/Italiennes/Saladette/Roma Jaunes,,,Oblongues/Italiennes/Saladette/Roma Jaunes Tomates
3146,EN,Vegetables,Tomatoes,"Cherry - Red, On The Vine",All Sizes,Lycopersicon esculenta,"Cherry - Red, On The Vine Tomatoes"
3146,ES,Vegetables,Tomates,"Cereza/Rojo, Alargada",Todos los tamaños,Lycopersicon esculenta,"Cereza/Rojo, Alargada Tomates"
3146,FR,Vegetables,Tomates,Cerise Rouges En Grappe,,,Cerise Rouges En Grappe Tomates
3147,EN,Vegetables,Tomatoes,"Cherry - Yellow, On The Vine",All Sizes,Lycopersicon esculenta,"Cherry - Yellow, On The Vine Tomatoes"
3147,ES,Vegetables,Tomates,"Cereza-Amarillo, Alargada",Todos los tamaños,Lycopersicon esculenta,"Cereza-Amarillo, Alargada Tomates"
3147,FR,Vegetables,Tomates,Cerise Jaune En Grappe,,,Cerise Jaune En Grappe Tomates
3148,EN,Vegetables,Tomatoes,"Regular - Yelllow, On The Vine (truss)",All Sizes,Lycopersicon esculenta,"Regular - Yelllow, On The Vine (truss) Tomatoes"
3148,ES,Vegetables,Tomates,Regular,Todos los tamaños,Lycopersicon esculenta,Regular Tomates
3148,FR,Vegetables,Tomates,Jaunes En Grappe,,,Jaunes En Grappe Tomates
3149,EN,Vegetables,Tomatoes,"Regular - Orange, On The Vine",All Sizes,Lycopersicon esculenta,"Regular - Orange, On The Vine Tomatoes"
3149,ES,Vegetables,Tomates,Regular,Todos los tamaños,Lycopersicon esculenta,Regular Tomates
3149,FR,Vegetables,Tomates,Orange En Grappe,,,Orange En Grappe Tomates
3150,EN,Vegetables,Tomatoes,Cocktail/Intermediate - Red,All Sizes,Lycopersicon esculenta,Cocktail/Intermediate - Red Tomatoes
3150,ES,Vegetables,Tomates,Cocktail/Intermedio,Todos los tamaños,Lycopersicon esculenta,Cocktail/Intermedio Tomates
3150,FR,Vegetables,Tomates,Cocktail/Intermédiaires Rouges,,,Cocktail/Intermédiaires Rouges Tomates
3151,EN,Vegetables,Tomatoes,"Vine Ripe, Regular - Red",Large,Lycopersicon esculenta,"Vine Ripe, Regular - Red Tomatoes"
3151,ES,Vegetables,Tomates,"Vine Ripe, Regular",Grande,Lycopersicon esculenta,"Vine Ripe, Regular Tomates"
3151,FR,Vegetables,Tomates,Rondes Mûries Sur Le Plant Rouges,Gros,,Rondes Mûries Sur Le Plant Rouges Tomates
3152,EN,Fruits,Grapefruit,Melogold,All Sizes,C.grandis,Melogold Grapefruit
3152,ES,Fruits,Toronja,Melogold,Todos los tamaños,C.gryis,Melogold Toronja
3152,FR,Fruits,Pamplemousse,Melogold,,,Melogold Pamplemousse
3153,EN,Fruits,Oranges,Delta Seedless,Medium,Citrus spp.,Delta Seedless Oranges
3153,ES,Fruits,Naranjas,Delta Sin Semillas,Mediano,Citrus spp.,Delta Sin Semillas Naranjas
3153,FR,Fruits,Oranges,Delta Sans Pépins,,,Delta Sans Pépins Oranges
3154,EN,Fruits,Oranges,Delta Seedless,Large,Citrus spp.,Delta Seedless Oranges
3154,ES,Fruits,Naranjas,Delta Sin Semillas,Grande,Citrus spp.,Delta Sin Semillas Naranjas
3154,FR,Fruits,Oranges,Delta Sans Pépins,,,Delta Sans Pépins Oranges
3155,EN,Fruits,Oranges,Midknight,Medium,Citrus spp.,Midknight Oranges
3155,ES,Fruits,Naranjas,Midknight,Mediano,Citrus spp.,Midknight Naranjas
3155,FR,Fruits,Oranges,Midknight,,,Midknight Oranges
3156,EN,Fruits,Oranges,Midknight,Large,Citrus spp.,Midknight Oranges
3156,ES,Fruits,Naranjas,Midknight,Grande,Citrus spp.,Midknight Naranjas
3156,FR,Fruits,Oranges,Midknight,,,Midknight Oranges
3157,EN,Fruits,Grapefruit,White,Extra Large,Citrus paradisi,White Grapefruit
3157,ES,Fruits,Toronja,Blanco,Extra Grande,Citrus paradisi,Blanco Toronja
3157,FR,Fruits,Pamplemousse,Blanc,,,Blanc Pamplemousse
3158,EN,Fruits,Grapefruit,White,Extra Large,Citrus paradisi,White Grapefruit
3158,ES,Fruits,Toronja,Blanco,Extra Grande,Citrus paradisi,Blanco Toronja
3158,FR,Fruits,Pamplemousse,Blanc,,,Blanc Pamplemousse
3159,EN,Fruits,Grapefruit,White,Extra Large,Citrus paradisi,White Grapefruit
3159,ES,Fruits,Toronja,Blanco,Extra Grande,Citrus paradisi,Blanco Toronja
3159,FR,Fruits,Pamplemousse,Blanc,,,Blanc Pamplemousse
3160,EN,Vegetables,Gai Lan,Synonymous With Chinese Broccoli,All Sizes,Brassica oleracea,Synonymous With Chinese Broccoli Gai Lan
3160,ES,Vegetables,Brocoli,Sinonimo Del Brocoli Chino,Todos los tamaños,Brassica oleracea,Sinonimo Del Brocoli Chino Brocoli
3160,FR,Vegetables,Gai Lan (synonyme De Brocoli Chinois),,,,Gai Lan (synonyme De Brocoli Chinois)
3161,EN,Vegetables,Gai (gui) Choy (chinese Or Indian Mustard),Baby - Chinese Or Indian Mustard,All Sizes,Brassica juncea,Baby - Chinese Or Indian Mustard Gai (gui) Choy (chinese Or Indian Mustard)
3161,FR,Vegetables,Gai Choy (feuilles De Moutarde Chinoise),Juenes,,,Juenes Gai Choy (feuilles De Moutarde Chinoise)
3162,EN,Vegetables,Ong Choy,Synonymous With Water Spinach,All Sizes,Ipomoea aquatica,Synonymous With Water Spinach Ong Choy
3162,ES,Vegetables,Ong Choy,Espinaca De Agua,Todos los tamaños,Ipomoea aquatica,Espinaca De Agua Ong Choy
3162,FR,Vegetables,Épinards D'eau,,,,Épinards D'eau
3163,EN,Vegetables,Bok Choy (pak Choi),Shanghai,All Sizes,Brassica rapa,Shanghai Bok Choy (pak Choi)
3163,ES,Vegetables,Col,Shanghai,Todos los tamaños,Brassica rapa,Shanghai Col
3163,FR,Vegetables,Bok Choy,Shanghaï,,,Shanghaï Bok Choy
3164,EN,Vegetables,Yu Choy,,All Sizes,Brassica rapa,Yu Choy
3164,ES,Vegetables,Col,,Todos los tamaños,Brassica rapa,Col
3164,FR,Vegetables,Yu Choy,,,,Yu Choy
3165,EN,Vegetables,Radicchio,Treviso,All Sizes,Cichorium intybus,Treviso Radicchio
3165,ES,Vegetables,Radicchio,Treviso,Todos los tamaños,Cichorium intybus,Treviso Radicchio
3165,FR,Vegetables,Radicchio,Trévise,Toutes les tailles,,Trévise Radicchio
3166,EN,Vegetables,Cabbage,Tuscan,All Sizes,Brassica oleracea,Tuscan Cabbage
3166,ES,Vegetables,Repollo,Tuscan,Todos los tamaños,Brassica oleracea,Tuscan Repollo
3166,FR,Vegetables,Chou,De Toscane,,,De Toscane Chou
3167,EN,Vegetables,Frisee,,All Sizes,Cichorium endivia,Frisee
3167,ES,Vegetables,Escarola,,Todos los tamaños,Cichorium endivia,Escarola
3167,FR,Vegetables,Chicorée Frisée,,,,Chicorée Frisée
3168,EN,Vegetables,Radicchio,Castlefranco,All Sizes,Cichorium intybus,Castlefranco Radicchio
3168,ES,Vegetables,Radicchio,Castlefranco,Todos los tamaños,Cichorium intybus,Castlefranco Radicchio
3168,FR,Vegetables,Radicchio,Castelfranco,,,Castelfranco Radicchio
3169,EN,Vegetables,Lettuce,Catalogna,All Sizes,Lactuca sativa,Catalogna Lettuce
3169,ES,Vegetables,Lechuga,Catalogna,Todos los tamaños,Lactuca sativa,Catalogna Lechuga
3169,FR,Vegetables,Laitue,Catalogna,,,Catalogna Laitue
3170,EN,Retailer Assigned Numbers,For Use With All Commodities,Retailer Assigned,All Sizes,,Retailer Assigned For Use With All Commodities
3170,ES,Retailer Assigned Numbers,Para Uso Con Todos Los Artículos,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Para Uso Con Todos Los Artículos
3171,EN,Retailer Assigned Numbers,For Use With All Commodities,Retailer Assigned,All Sizes,,Retailer Assigned For Use With All Commodities
3171,ES,Retailer Assigned Numbers,Para Uso Con Todos Los Artículos,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Para Uso Con Todos Los Artículos
3172,EN,Retailer Assigned Numbers,For Use With All Commodities,Retailer Assigned,All Sizes,,Retailer Assigned For Use With All Commodities
3172,ES,Retailer Assigned Numbers,Para Uso Con Todos Los Artículos,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Para Uso Con Todos Los Artículos
3173,EN,Retailer Assigned Numbers,For Use With All Commodities,Retailer Assigned,All Sizes,,Retailer Assigned For Use With All Commodities
3173,ES,Retailer Assigned Numbers,Para Uso Con Todos Los Artículos,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Para Uso Con Todos Los Artículos
3174,EN,Retailer Assigned Numbers,For Use With All Commodities,Retailer Assigned,All Sizes,,Retailer Assigned For Use With All Commodities
3174,ES,Retailer Assigned Numbers,Para Uso Con Todos Los Artículos,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Para Uso Con Todos Los Artículos
3175,EN,Retailer Assigned Numbers,For Use With All Commodities,Retailer Assigned,All Sizes,,Retailer Assigned For Use With All Commodities
3175,ES,Retailer Assigned Numbers,Para Uso Con Todos Los Artículos,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Para Uso Con Todos Los Artículos
